schoolnr,pupilnr,iq_verb,iq_perf,sex,minority,repeatgr,aritpret,classnr,aritpost,langpret,langpost,ses,denomina,schoolses,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz
209.0,1851.0,9.5,9.0,0.0,0.0,0.0,10.0,20980.0,24.0,28.0,39.0,10.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1852.0,13.0,9.666,1.0,0.0,1.0,11.0,20980.0,15.0,28.0,33.0,20.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1853.0,12.5,9.0,1.0,0.0,0.0,13.0,20980.0,21.0,33.0,46.0,43.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1854.0,12.5,12.66,1.0,0.0,0.0,13.0,20980.0,25.0,36.0,45.0,50.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1855.0,11.0,13.66,1.0,0.0,0.0,13.0,20980.0,26.0,39.0,49.0,10.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1856.0,12.5,12.0,0.0,0.0,0.0,15.0,20980.0,29.0,35.0,48.0,23.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1857.0,12.5,13.33,0.0,0.0,0.0,16.0,20980.0,22.0,44.0,47.0,33.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1858.0,13.0,10.66,0.0,0.0,1.0,10.0,20980.0,17.0,41.0,40.0,20.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1859.0,13.5,14.33,0.0,0.0,0.0,14.0,20980.0,26.0,37.0,39.0,47.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1860.0,11.5,9.0,1.0,0.0,0.0,8.0,20980.0,12.0,38.0,47.0,10.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1861.0,11.5,8.0,1.0,0.0,0.0,11.0,20980.0,13.0,15.0,41.0,10.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1862.0,11.5,10.33,1.0,0.0,0.0,10.0,20980.0,24.0,29.0,41.0,10.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
210.0,1863.0,13.5,9.0,0.0,0.0,0.0,15.0,21080.0,24.0,39.0,45.0,35.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1864.0,11.5,10.0,1.0,0.0,0.0,12.0,21080.0,19.0,29.0,40.0,40.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1865.0,12.5,11.0,1.0,0.0,0.0,14.0,21080.0,24.0,36.0,55.0,35.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1866.0,15.5,13.0,0.0,0.0,0.0,11.0,21080.0,23.0,37.0,50.0,43.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1867.0,12.0,13.33,1.0,0.0,0.0,16.0,21080.0,23.0,40.0,53.0,48.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1868.0,15.5,14.33,1.0,0.0,0.0,19.0,21080.0,27.0,43.0,52.0,48.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1869.0,9.0,9.666,0.0,0.0,0.0,10.0,21080.0,19.0,28.0,29.0,30.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1870.0,13.5,12.33,0.0,0.0,0.0,18.0,21080.0,28.0,38.0,46.0,35.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1871.0,12.0,11.33,0.0,0.0,0.0,8.0,21080.0,17.0,24.0,27.0,40.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1872.0,13.0,9.666,1.0,0.0,0.0,7.0,21080.0,14.0,27.0,33.0,30.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1873.0,12.0,10.66,0.0,0.0,0.0,12.0,21080.0,11.0,35.0,31.0,43.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1874.0,13.5,12.66,0.0,0.0,0.0,11.0,21080.0,25.0,36.0,47.0,38.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1875.0,14.5,14.0,0.0,0.0,0.0,18.0,21080.0,28.0,48.0,56.0,35.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1876.0,9.0,10.33,0.0,0.0,0.0,10.0,21080.0,16.0,26.0,28.0,28.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1877.0,14.5,9.333,1.0,0.0,0.0,6.0,21080.0,19.0,34.0,44.0,35.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
210.0,1878.0,14.5,13.33,1.0,0.0,0.0,8.0,21080.0,13.0,34.0,40.0,30.0,1.0,18.0,3.285,1.0,2.3,2.5,0.0,0.0,25.0,3.333,17.0,17.0
212.0,1879.0,9.0,10.66,1.0,0.0,0.0,9.0,21280.0,10.0,29.0,34.0,25.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1880.0,12.5,9.0,0.0,0.0,0.0,10.0,21280.0,22.0,28.0,32.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1881.0,8.5,10.66,0.0,0.0,0.0,11.0,21280.0,10.0,26.0,28.0,20.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1882.0,13.0,11.33,1.0,0.0,0.0,11.0,21280.0,20.0,33.0,49.0,33.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1883.0,13.0,14.33,1.0,0.0,0.0,13.0,21280.0,17.0,37.0,42.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1884.0,11.0,9.333,1.0,0.0,0.0,9.0,21280.0,23.0,35.0,50.0,23.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1885.0,13.0,10.33,0.0,0.0,0.0,14.0,21280.0,17.0,35.0,46.0,15.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1886.0,15.0,11.0,1.0,0.0,0.0,17.0,21280.0,28.0,44.0,51.0,23.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1887.0,12.5,9.333,1.0,0.0,0.0,14.0,21280.0,16.0,39.0,42.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1888.0,14.5,10.33,1.0,0.0,0.0,15.0,21280.0,13.0,34.0,42.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1889.0,8.5,8.666,0.0,0.0,0.0,8.0,21280.0,15.0,26.0,40.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1890.0,16.5,10.33,0.0,0.0,0.0,14.0,21280.0,24.0,29.0,46.0,27.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1891.0,10.0,9.333,0.0,0.0,0.0,8.0,21280.0,24.0,34.0,35.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1892.0,14.0,9.333,0.0,0.0,0.0,15.0,21280.0,16.0,38.0,42.0,17.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1893.0,13.5,11.66,1.0,0.0,0.0,13.0,21280.0,25.0,35.0,52.0,15.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1894.0,11.5,10.0,0.0,0.0,0.0,18.0,21280.0,23.0,32.0,47.0,25.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1895.0,11.5,10.0,1.0,0.0,0.0,11.0,21280.0,20.0,36.0,47.0,23.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1896.0,5.5,9.666,0.0,0.0,0.0,12.0,21280.0,17.0,21.0,33.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1897.0,12.5,9.0,0.0,0.0,0.0,12.0,21280.0,11.0,37.0,43.0,25.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1898.0,13.0,10.33,1.0,0.0,0.0,13.0,21280.0,24.0,40.0,46.0,17.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1899.0,13.5,13.33,1.0,0.0,0.0,7.0,21280.0,14.0,32.0,49.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1900.0,11.0,10.0,0.0,0.0,1.0,11.0,21280.0,15.0,26.0,26.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1901.0,12.0,11.33,1.0,0.0,0.0,13.0,21280.0,15.0,36.0,35.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1902.0,11.5,8.0,1.0,0.0,0.0,12.0,21280.0,11.0,28.0,45.0,18.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
212.0,1903.0,12.0,9.333,1.0,0.0,0.0,11.0,21280.0,23.0,32.0,49.0,28.0,1.0,14.0,3.571,1.0,2.2,2.0,0.0,0.0,14.0,3.0,25.0,25.0
214.0,1904.0,10.0,10.33,0.0,0.0,1.0,7.0,21480.0,3.0,16.0,21.0,15.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1905.0,9.0,13.0,0.0,0.0,0.0,8.0,21480.0,11.0,32.0,33.0,20.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1906.0,7.0,10.33,0.0,1.0,0.0,8.0,21480.0,20.0,26.0,33.0,10.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1907.0,10.0,9.666,0.0,0.0,1.0,9.0,21480.0,8.0,24.0,21.0,20.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1908.0,11.5,9.666,0.0,0.0,0.0,14.0,21480.0,12.0,31.0,34.0,20.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1909.0,8.0,13.66,0.0,0.0,0.0,8.0,21480.0,9.0,24.0,31.0,20.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1910.0,10.5,9.333,0.0,0.0,0.0,8.0,21480.0,16.0,27.0,27.0,20.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1911.0,12.0,11.0,0.0,0.0,0.0,7.0,21480.0,19.0,35.0,32.0,20.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1912.0,12.0,9.333,0.0,0.0,0.0,10.0,21480.0,13.0,27.0,41.0,47.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1913.0,7.0,13.33,0.0,1.0,0.0,9.0,21480.0,13.0,23.0,22.0,20.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1914.0,14.0,11.33,0.0,0.0,0.0,10.0,21480.0,17.0,38.0,34.0,15.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1915.0,6.0,8.666,0.0,1.0,1.0,8.0,21480.0,5.0,18.0,22.0,20.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1916.0,17.0,13.33,0.0,0.0,0.0,17.0,21480.0,25.0,44.0,52.0,40.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1917.0,7.0,8.333,0.0,0.0,0.0,8.0,21480.0,8.0,23.0,23.0,20.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1918.0,11.5,10.66,1.0,0.0,0.0,7.0,21480.0,10.0,29.0,35.0,37.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1919.0,9.0,10.0,1.0,1.0,0.0,7.0,21480.0,13.0,33.0,35.0,15.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1920.0,10.0,11.33,1.0,0.0,0.0,7.0,21480.0,9.0,31.0,26.0,15.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1921.0,13.5,9.333,1.0,0.0,1.0,7.0,21480.0,3.0,36.0,40.0,20.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1922.0,15.5,17.0,1.0,0.0,0.0,12.0,21480.0,25.0,39.0,49.0,43.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1923.0,7.5,12.0,1.0,0.0,1.0,11.0,21480.0,13.0,32.0,36.0,17.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
214.0,1924.0,12.5,13.0,1.0,0.0,0.0,1.0,21480.0,5.0,34.0,36.0,30.0,1.0,16.0,3.428,0.0,1.8,1.666,0.0,25.0,13.0,1.333,27.0,25.0
215.0,1925.0,10.5,12.66,0.0,0.0,0.0,8.0,21580.0,21.0,41.0,42.0,17.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1926.0,9.0,8.666,1.0,0.0,0.0,4.0,21580.0,6.0,29.0,32.0,10.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1927.0,11.0,12.0,0.0,0.0,0.0,10.0,21580.0,18.0,24.0,37.0,27.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1928.0,14.5,14.33,0.0,0.0,0.0,11.0,21580.0,20.0,36.0,46.0,50.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1929.0,10.0,8.0,0.0,0.0,1.0,9.0,21580.0,6.0,30.0,35.0,23.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1930.0,11.5,12.66,1.0,0.0,0.0,12.0,21580.0,17.0,41.0,51.0,20.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1931.0,15.5,12.33,1.0,0.0,0.0,11.0,21580.0,12.0,38.0,47.0,20.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1932.0,11.5,12.33,0.0,0.0,0.0,9.0,21580.0,24.0,37.0,47.0,20.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1933.0,14.0,11.0,1.0,0.0,0.0,10.0,21580.0,18.0,44.0,44.0,20.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1934.0,11.5,10.0,0.0,0.0,0.0,11.0,21580.0,21.0,44.0,49.0,33.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1935.0,9.0,9.0,1.0,0.0,0.0,6.0,21580.0,13.0,35.0,37.0,20.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
215.0,1936.0,11.5,10.0,0.0,0.0,0.0,4.0,21580.0,11.0,22.0,35.0,20.0,1.0,14.0,3.428,0.0,2.2,2.0,0.0,0.0,24.0,3.333,16.0,16.0
216.0,1937.0,11.5,12.33,0.0,0.0,0.0,11.0,21680.0,17.0,34.0,33.0,18.0,3.0,13.0,3.571,1.0,2.5,2.5,1.0,0.0,10.0,2.333,18.0,8.0
216.0,1938.0,14.5,11.0,0.0,0.0,1.0,14.0,21680.0,23.0,34.0,37.0,20.0,3.0,13.0,3.571,1.0,2.5,2.5,1.0,0.0,10.0,2.333,18.0,8.0
216.0,1939.0,12.0,11.33,0.0,0.0,0.0,17.0,21680.0,26.0,41.0,53.0,20.0,3.0,13.0,3.571,1.0,2.5,2.5,1.0,0.0,10.0,2.333,18.0,8.0
216.0,1940.0,13.5,12.0,0.0,0.0,0.0,17.0,21680.0,27.0,43.0,51.0,38.0,3.0,13.0,3.571,1.0,2.5,2.5,1.0,0.0,10.0,2.333,18.0,8.0
216.0,1941.0,14.0,10.0,0.0,0.0,0.0,17.0,21680.0,26.0,43.0,53.0,28.0,3.0,13.0,3.571,1.0,2.5,2.5,1.0,0.0,10.0,2.333,18.0,8.0
216.0,1942.0,10.0,11.66,0.0,0.0,0.0,11.0,21680.0,20.0,37.0,36.0,23.0,3.0,13.0,3.571,1.0,2.5,2.5,1.0,0.0,10.0,2.333,18.0,8.0
216.0,1943.0,12.0,9.0,1.0,0.0,0.0,17.0,21680.0,19.0,34.0,43.0,25.0,3.0,13.0,3.571,1.0,2.5,2.5,1.0,0.0,10.0,2.333,18.0,8.0
217.0,1944.0,14.0,9.0,1.0,0.0,0.0,14.0,21780.0,29.0,44.0,52.0,20.0,1.0,17.0,3.857,0.0,2.3,2.166,0.0,0.0,22.0,2.0,20.0,10.0
217.0,1945.0,11.0,8.333,0.0,0.0,0.0,12.0,21780.0,20.0,31.0,36.0,27.0,1.0,17.0,3.857,0.0,2.3,2.166,0.0,0.0,22.0,2.0,20.0,10.0
217.0,1946.0,13.0,9.666,0.0,0.0,0.0,17.0,21780.0,23.0,38.0,50.0,40.0,1.0,17.0,3.857,0.0,2.3,2.166,0.0,0.0,22.0,2.0,20.0,10.0
217.0,1947.0,13.0,11.66,0.0,0.0,0.0,13.0,21780.0,28.0,40.0,48.0,27.0,1.0,17.0,3.857,0.0,2.3,2.166,0.0,0.0,22.0,2.0,20.0,10.0
217.0,1948.0,13.0,12.66,0.0,0.0,0.0,17.0,21780.0,28.0,36.0,49.0,20.0,1.0,17.0,3.857,0.0,2.3,2.166,0.0,0.0,22.0,2.0,20.0,10.0
217.0,1949.0,12.0,11.66,0.0,0.0,0.0,17.0,21780.0,24.0,29.0,43.0,17.0,1.0,17.0,3.857,0.0,2.3,2.166,0.0,0.0,22.0,2.0,20.0,10.0
217.0,1950.0,12.5,9.5,0.0,0.0,0.0,9.0,21780.0,20.0,34.0,38.0,20.0,1.0,17.0,3.857,0.0,2.3,2.166,0.0,0.0,22.0,2.0,20.0,10.0
217.0,1951.0,12.0,9.333,0.0,0.0,0.0,12.0,21780.0,11.0,31.0,39.0,20.0,1.0,17.0,3.857,0.0,2.3,2.166,0.0,0.0,22.0,2.0,20.0,10.0
218.0,1952.0,13.5,15.33,1.0,1.0,0.0,15.0,21880.0,26.0,38.0,44.0,35.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1953.0,8.5,10.33,0.0,1.0,0.0,12.0,21880.0,24.0,25.0,41.0,28.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1954.0,15.0,9.666,1.0,1.0,0.0,10.0,21880.0,25.0,42.0,52.0,35.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1955.0,15.5,9.666,0.0,1.0,0.0,7.0,21880.0,26.0,43.0,55.0,28.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1956.0,16.0,11.0,1.0,1.0,0.0,13.0,21880.0,25.0,46.0,49.0,33.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1957.0,14.0,12.33,1.0,1.0,0.0,17.0,21880.0,25.0,45.0,55.0,50.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1958.0,16.0,11.0,1.0,1.0,0.0,10.0,21880.0,18.0,38.0,42.0,40.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1959.0,14.0,13.0,0.0,1.0,0.0,15.0,21880.0,26.0,38.0,43.0,43.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1960.0,11.0,10.66,0.0,1.0,1.0,14.0,21880.0,16.0,29.0,39.0,33.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1961.0,7.5,9.333,0.0,1.0,1.0,13.0,21880.0,12.0,31.0,41.0,33.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1962.0,14.5,15.66,0.0,1.0,0.0,20.0,21880.0,30.0,41.0,56.0,40.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1963.0,10.5,7.666,0.0,1.0,0.0,12.0,21880.0,16.0,37.0,41.0,28.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1964.0,15.0,11.33,1.0,0.0,0.0,9.0,21880.0,29.0,43.0,49.0,50.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1965.0,10.5,6.666,1.0,0.0,1.0,11.0,21880.0,13.0,35.0,44.0,20.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1966.0,13.5,10.0,1.0,1.0,0.0,13.0,21880.0,24.0,40.0,48.0,50.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1967.0,11.5,11.33,1.0,1.0,1.0,9.0,21880.0,16.0,30.0,42.0,23.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1968.0,10.5,10.66,0.0,1.0,0.0,11.0,21880.0,21.0,27.0,48.0,40.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1969.0,15.0,12.0,1.0,1.0,0.0,17.0,21880.0,30.0,37.0,53.0,35.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1970.0,13.0,10.33,1.0,1.0,0.0,16.0,21880.0,26.0,44.0,54.0,35.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1971.0,12.5,13.33,1.0,1.0,0.0,15.0,21880.0,26.0,41.0,53.0,33.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1972.0,13.5,13.66,1.0,1.0,0.0,16.0,21880.0,28.0,40.0,44.0,23.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1973.0,12.5,14.0,0.0,1.0,0.0,13.0,21880.0,25.0,41.0,44.0,23.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1974.0,5.5,13.66,0.0,1.0,0.0,13.0,21880.0,18.0,44.0,44.0,33.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
218.0,1975.0,17.5,11.33,0.0,1.0,0.0,13.0,21880.0,26.0,43.0,54.0,50.0,3.0,23.0,3.857,1.0,2.5,2.333,0.0,0.0,14.0,1.666,27.0,27.0
219.0,1976.0,9.5,11.0,0.0,0.0,0.0,7.0,21980.0,9.0,34.0,36.0,15.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
219.0,1977.0,14.5,12.0,0.0,0.0,0.0,16.0,21980.0,22.0,38.0,50.0,28.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
219.0,1978.0,14.0,15.0,0.0,0.0,0.0,14.0,21980.0,20.0,35.0,43.0,18.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
219.0,1979.0,13.5,14.33,0.0,0.0,0.0,8.0,21980.0,21.0,40.0,46.0,15.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
219.0,1980.0,10.0,11.66,0.0,0.0,0.0,12.0,21980.0,23.0,36.0,51.0,23.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
219.0,1981.0,12.5,15.33,0.0,0.0,0.0,18.0,21980.0,29.0,34.0,46.0,10.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
219.0,1982.0,10.5,13.0,0.0,0.0,0.0,12.0,21980.0,19.0,40.0,43.0,15.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
219.0,1983.0,10.5,8.0,0.0,0.0,0.0,10.0,21980.0,18.0,33.0,43.0,18.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
219.0,1984.0,10.0,10.66,1.0,0.0,0.0,13.0,21980.0,22.0,42.0,53.0,25.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
219.0,1985.0,10.0,10.33,1.0,0.0,0.0,7.0,21980.0,16.0,41.0,40.0,35.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
219.0,1986.0,12.0,9.666,1.0,0.0,0.0,10.0,21980.0,15.0,30.0,35.0,18.0,2.0,14.0,3.428,1.0,2.5,2.5,1.0,0.0,25.0,2.333,32.0,14.0
